alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
20200.0,1.5,101.39607925996145,100.0,42.41195486788456,58.17199720400641,0.0887038372217479
20200.0,1.5,101.39607925996145,150.0,31.055695545023895,69.3718970480085,0.06495242605570008
20200.0,1.5,101.39607925996145,200.0,24.234620184512067,76.099055938466,0.050686270196087006
20200.0,1.5,101.39607925996145,300.0,16.672014692319124,83.55753514928811,0.0348692174655195
20200.0,2.0,135.1917694283738,0.0,135.1917694283738,0.0,0.28275114284286906
20200.0,2.0,135.1917694283738,10.0,125.56110991421758,7.123702541121513,0.2626087924951215
20200.0,2.0,135.1917694283738,25.0,112.48387003999628,16.79680611060308,0.235257981604038
20200.0,2.0,135.1917694283738,50.0,94.1416474207735,30.364364769520336,0.1968955544400728
20200.0,2.0,135.1917694283738,100.0,68.15711260953128,49.58486533779578,0.14254936942315385
20200.0,2.0,135.1917694283738,150.0,51.93269799904766,61.585902589608295,0.10861629944065551
20200.0,2.0,135.1917694283738,200.0,41.405912357536465,69.37246066634715,0.0865997174905527
20200.0,2.0,135.1917694283738,300.0,29.054424861867744,78.50873245855317,0.060766804584859495
20200.0,3.0,202.77478482373013,0.0,202.77478482373013,0.0,0.4240997983165182
20200.0,3.0,202.77478482373013,10.0,193.0212140647131,4.810051095601309,0.40370038132115155
20200.0,3.0,202.77478482373013,25.0,179.31009118570248,11.57180053645489,0.3750238155798232
20200.0,3.0,202.77478482373013,50.0,158.84830226820148,21.662694695355466,0.33222835380359256
20200.0,3.0,202.77478482373013,100.0,126.09204621195778,37.81670323478919,0.26371923616782106
20200.0,3.0,202.77478482373013,150.0,102.2253225992784,49.58676805494247,0.21380241500382755
20200.0,3.0,202.77478482373013,200.0,84.81154007573156,58.17451358685584,0.1773818035230471
20200.0,3.0,202.77478482373013,300.0,62.10166163704645,69.37407099653404,0.12988450313625916
