rung,policy,seed,decisions,sim_steps,cause,shaping_sum_nonterminal,telescope_resid,clamp_recon_err,r_env_terminal,phi_T_prev,phi_0,undisc_cap-10_clampshipped,disc_cap-10_clampshipped,undisc_cap-10_clampnone,disc_cap-10_clampnone,undisc_cap-10_clampall,disc_cap-10_clampall,undisc_cap0_clampshipped,disc_cap0_clampshipped,undisc_cap0_clampnone,disc_cap0_clampnone,undisc_cap0_clampall,disc_cap0_clampall
L2_headline,park_far_warp60,11,56,3000,safety_cap,0.010110147297382355,1.9654937233326564e-08,0.0,-10.0,-0.7360161192435227,-0.7461262468859678,-9.989889852702618,-7.607940044983351,-9.989889852702618,-7.607940044983351,-9.253873733459095,-7.049268223494405,0.010110147297382355,-0.01745653678044007,0.010110147297382355,-0.01745653678044007,0.7461262665409051,0.5412152847085065
L2_headline,park_far_coast,0,3000,3000,safety_cap,-0.11160031103645451,4.2142105360909454e-09,0.0,-10.0,-1.0985451549460068,-0.9869448481237628,-10.111600311036455,-0.05764556316101416,-10.111600311036455,-0.05764556316101416,-9.013055156090449,-0.0576452378962121,-0.11160031103645451,-0.05764260229226341,-0.11160031103645451,-0.05764260229226341,0.9869448439095523,-0.05764227702746135
L2_headline,park_far_coast,1,3000,3000,safety_cap,-0.22897788230329752,5.226987564999064e-09,0.0,-10.0,-0.5641073254767182,-0.3351294484004082,-10.228977882303298,-0.21430117288182932,-10.228977882303298,-0.21430117288182932,-9.66487055682658,-0.21430100585705408,-0.22897788230329752,-0.21429821201307855,-0.22897788230329752,-0.21429821201307855,0.33512944317342064,-0.21429804498830335
L2_headline,park_far_coast,2,3000,3000,safety_cap,-0.18270518769713817,2.7405165914373697e-09,0.0,-10.0,-0.6221890048905191,-0.43948381445286433,-10.182705187697138,-0.033708469619560096,-10.182705187697138,-0.033708469619560096,-9.56051618280662,-0.03370828539756193,-0.18270518769713817,-0.03370550875080935,-0.18270518769713817,-0.03370550875080935,0.43948381719338103,-0.033705324528811184
L2_headline,park_far_coast,3,3000,3000,safety_cap,0.057543930830433965,7.480589703234841e-09,0.0,-10.0,-0.674879590525843,-0.7324235138756873,-9.942456069169566,-0.29988856566146477,-9.942456069169566,-0.29988856566146477,-9.267576478643724,-0.2998883658384758,0.057543930830433965,-0.29988560479271403,0.057543930830433965,-0.29988560479271403,0.732423521356277,-0.29988540496972504
L2_headline,park_far_coast,4,3000,3000,safety_cap,-0.13336327937577153,2.7724327278377814e-09,0.0,-10.0,-0.7338074728552773,-0.600444190707073,-10.133363279375772,-0.014728212801754537,-10.133363279375772,-0.014728212801754537,-9.399555806520494,-0.014727995530992992,-0.13336327937577153,-0.014725251933003787,-0.13336327937577153,-0.014725251933003787,0.6004441934795057,-0.014725034662242243
L2_headline,park_far_coast,5,3000,3000,safety_cap,0.19470140745397657,2.5856276009150747e-09,0.0,-10.0,-0.35087597545655347,-0.5455773854961576,-9.805298592546023,-0.07376187899438716,-9.805298592546023,-0.07376187899438716,-9.45442261708947,-0.07376177510461605,0.19470140745397657,-0.07375891812563641,0.19470140745397657,-0.07375891812563641,0.54557738291053,-0.0737588142358653
L2_headline,park_far_coast,6,3000,3000,safety_cap,0.4918797123245895,1.5603764391691755e-08,0.0,-10.0,-0.6527945808441921,-1.144674308772546,-9.50812028767541,0.07347872075687162,-9.50812028767541,0.07347872075687162,-8.855325706831218,0.07347891404077912,0.4918797123245895,0.07348168162562237,0.4918797123245895,0.07348168162562237,1.1446742931687814,0.07348187490952987
L2_headline,park_far_coast,7,3000,3000,safety_cap,-0.21821405824448448,2.5148662041729608e-08,0.0,-10.0,-0.9546833382554281,-0.7364692548622815,-10.218214058244484,-0.19286906074093335,-10.218214058244484,-0.19286906074093335,-9.263530719989056,-0.19286877807172703,-0.21821405824448448,-0.1928660998721826,-0.21821405824448448,-0.1928660998721826,0.7364692800109436,-0.19286581720297627
L2_headline,park_far_coast,8,3000,3000,safety_cap,-0.3007930025632959,6.872303004445968e-09,0.0,-10.0,-0.7145251003436488,-0.4137321046526559,-10.300793002563296,-0.19589885476647248,-10.300793002563296,-0.19589885476647248,-9.586267902219648,-0.19589864320496833,-0.3007930025632959,-0.19589589389772172,-0.3007930025632959,-0.19589589389772172,0.4137320977803529,-0.1958956823362176
L2_headline,park_far_coast,9,3000,3000,safety_cap,0.014808132080361247,6.7730682173916534e-09,0.0,-10.0,-0.6662277565509913,-0.6810358818582843,-9.985191867919639,0.017307132541803782,-9.985191867919639,0.017307132541803782,-9.318964111368647,0.017307329803098306,0.014808132080361247,0.01731009341055453,0.014808132080361247,0.01731009341055453,0.6810358886313526,0.017310290671849055
L2_headline,park_far_coast,10,3000,3000,safety_cap,0.5040952933341032,2.477151783697451e-08,0.0,-10.0,-0.47870382166777203,-0.9827991397733931,-9.495904706665897,-0.16525213017898233,-9.495904706665897,-0.16525213017898233,-9.017200884998125,-0.16525198844106367,0.5040952933341032,-0.16524916931023156,0.5040952933341032,-0.16524916931023156,0.9827991150018751,-0.1652490275723129
L2_headline,park_far_coast,11,3000,3000,safety_cap,0.09858025872836151,1.525003967550731e-08,0.0,-10.0,-0.647546003407646,-0.7461262468859678,-9.901419741271638,-0.31636952662296325,-9.901419741271638,-0.31636952662296325,-9.253873737863993,-0.31636933489309066,0.09858025872836151,-0.3163665657542125,0.09858025872836151,-0.3163665657542125,0.7461262621360074,-0.3163663740243399
L2_headline,suicide_reentry,0,6,43,collision,-0.03534642014710698,1.7174051070156793e-09,0.0,-10.000000086516595,-1.022291269988275,-0.9869448481237628,-9.013055236675427,-8.790414891404422,-10.035346506663702,-9.787403177787864,-9.013055236675427,-8.790414891404422,-9.013055236675427,-8.790414891404422,-10.035346506663702,-9.787403177787864,-9.013055236675427,-8.790414891404422
L2_headline,suicide_reentry,1,11,49,collision,-0.05694262916222215,9.0885051706735e-09,0.0,-10.000000344536137,-0.3920720684741252,-0.3351294484004082,-9.664870905224234,-9.192774629830376,-10.056942973698359,-9.565678346028786,-9.664870905224234,-9.192774629830376,-9.664870905224234,-9.192774629830376,-10.056942973698359,-9.565678346028786,-9.664870905224234,-9.192774629830376
L2_headline,suicide_reentry,2,6,32,collision,-0.10095959296450019,3.0700251230086906e-09,0.0,-9.999999983937183,-0.5404434043473394,-0.43948381445286433,-9.560516172554344,-9.325021581543616,-10.100959576901683,-9.8520883377663,-9.560516172554344,-9.325021581543616,-9.560516172554344,-9.325021581543616,-10.100959576901683,-9.8520883377663,-9.560516172554344,-9.325021581543616
L2_headline,suicide_reentry,3,9,43,collision,-0.0072095077484846115,2.523264264198133e-09,0.0,-10.00000041259456,-0.7396330191009076,-0.7324235138756873,-9.267576901242137,-8.901285263594428,-10.007209920343044,-9.611845559843369,-9.267576901242137,-8.901285263594428,-9.267576901242137,-8.901285263594428,-10.007209920343044,-9.611845559843369,-9.267576901242137,-8.901285263594428
L2_headline,suicide_reentry,4,6,34,collision,-0.15067079290747643,1.256408255212449e-08,0.0,-10.000000125774587,-0.7511149710504669,-0.600444190707073,-9.399555947631598,-9.169062431803162,-10.150670918682064,-9.901586370771303,-9.399555947631598,-9.169062431803162,-9.399555947631598,-9.169062431803162,-10.150670918682064,-9.901586370771303,-9.399555947631598,-9.169062431803162
L2_headline,suicide_reentry,5,7,43,collision,-0.0932432976551354,1.4708458895285048e-09,0.0,-10.00000003642878,-0.6388206846221389,-0.5455773854961576,-9.454422649461776,-9.17651305685912,-10.093243334083915,-9.796407087624592,-9.454422649461776,-9.17651305685912,-9.454422649461776,-9.17651305685912,-10.093243334083915,-9.796407087624592,-9.454422649461776,-9.17651305685912
L2_headline,suicide_reentry,6,5,39,collision,-0.06843562377616763,5.939529756915363e-09,0.0,-9.99999996839547,-1.2131099384882433,-1.144674308772546,-8.855325653683394,-8.680683314273788,-10.068435592171637,-9.869712414686262,-8.855325653683394,-8.680683314273788,-8.855325653683394,-8.680683314273788,-10.068435592171637,-9.869712414686262,-8.855325653683394,-8.680683314273788
L2_headline,suicide_reentry,7,7,46,collision,-0.027832962077809498,7.041378702332679e-09,0.0,-9.999999970258326,-0.7643022239814697,-0.7364692548622815,-9.263530708354665,-8.989896951351922,-10.027832932336135,-9.731554818343396,-9.263530708354665,-8.989896951351922,-9.263530708354665,-8.989896951351922,-10.027832932336135,-9.731554818343396,-9.263530708354665,-8.989896951351922
L2_headline,suicide_reentry,8,8,42,collision,-0.1047918510157615,7.887236974646328e-10,0.0,-9.999999784957819,-0.5185239548796937,-0.4137321046526559,-9.586267681093886,-9.25658478264339,-10.10479163597358,-9.757230366945045,-9.586267681093886,-9.25658478264339,-9.586267681093886,-9.25658478264339,-10.10479163597358,-9.757230366945045,-9.586267681093886,-9.25658478264339
L2_headline,suicide_reentry,9,9,52,collision,0.05135048017837107,4.6523751517923984e-10,0.0,-10.000000000228647,-0.6296854021451508,-0.6810358818582843,-9.318964117905125,-8.949692671989055,-9.948649520050276,-9.554627057470903,-9.318964117905125,-8.949692671989055,-9.318964117905125,-8.949692671989055,-9.948649520050276,-9.554627057470903,-9.318964117905125,-8.949692671989055
L2_headline,suicide_reentry,10,9,24,collision,-0.1316452525788918,6.089763582295404e-09,0.0,-9.999999653596506,-1.1144443862625213,-0.9827991397733931,-9.017200519912876,-8.665553440665093,-10.131644906175397,-9.736192409999195,-9.017200519912876,-8.665553440665093,-9.017200519912876,-8.665553440665093,-10.131644906175397,-9.736192409999195,-9.017200519912876,-8.665553440665093
L2_headline,suicide_reentry,11,8,36,collision,-0.16654392471536994,4.593380675821379e-09,0.0,-10.000000040696671,-0.9126701761947185,-0.7461262468859678,-9.253873789217323,-8.937321981152724,-10.16654396541204,-9.818523879995974,-9.253873789217323,-8.937321981152724,-9.253873789217323,-8.937321981152724,-10.16654396541204,-9.818523879995974,-9.253873789217323,-8.937321981152724
L2_headline,fuel_dump_strand,0,20,20,stranded,-0.04585295217111707,3.806361004166092e-09,0.0,-9.999999990685714,-1.032797804101241,-0.9869448481237628,-9.01305513875559,-8.1962471127277,-10.04585294285683,-9.13522170327503,-9.01305513875559,-8.1962471127277,-9.01305513875559,-8.1962471127277,-10.04585294285683,-9.13522170327503,-9.01305513875559,-8.1962471127277
L2_headline,fuel_dump_strand,1,20,20,stranded,0.001451949734473601,3.34032357329761e-10,0.0,-10.00000020712985,-0.33367749899996696,-0.3351294484004082,-9.66487075839541,-8.787422807780255,-9.998548257395376,-9.090787795345271,-9.66487075839541,-8.787422807780255,-9.66487075839541,-8.787422807780255,-9.998548257395376,-9.090787795345271,-9.66487075839541,-8.787422807780255
L2_headline,fuel_dump_strand,2,20,20,stranded,-0.0026808723705471493,5.064721975145403e-09,0.0,-10.000000270806591,-0.44216469188813345,-0.43948381445286433,-9.560516451289004,-8.692814073073672,-10.002681143177139,-9.094810871354479,-9.560516451289004,-8.692814073073672,-9.560516451289004,-8.692814073073672,-10.002681143177139,-9.094810871354479,-9.560516451289004,-8.692814073073672
L2_headline,fuel_dump_strand,3,20,20,stranded,-0.06265655346214771,1.5170863565394654e-08,0.0,-9.999999897572176,-0.7950800825086985,-0.7324235138756873,-9.267576368525624,-8.428805515721555,-10.062656451034323,-9.151657551193894,-9.267576368525624,-8.428805515721555,-9.267576368525624,-8.428805515721555,-10.062656451034323,-9.151657551193894,-9.267576368525624,-8.428805515721555
L2_headline,fuel_dump_strand,4,20,20,stranded,0.04780395328998566,6.364744287168378e-09,0.0,-10.000000282539157,-0.5526402437818316,-0.600444190707073,-9.399556085467339,-8.543555386070159,-9.95219632924917,-9.045991724106907,-9.399556085467339,-8.543555386070159,-9.399556085467339,-8.543555386070159,-9.95219632924917,-9.045991724106907,-9.399556085467339,-8.543555386070159
L2_headline,fuel_dump_strand,5,20,20,stranded,0.038549959659576416,7.548835334603154e-09,0.0,-9.99999980734782,-0.5070274333854166,-0.5455773854961576,-9.454422414302826,-8.594060226662052,-9.961449847688243,-9.055027392518523,-9.454422414302826,-8.594060226662052,-9.454422414302826,-8.594060226662052,-9.961449847688243,-9.055027392518523,-9.454422414302826,-8.594060226662052
L2_headline,fuel_dump_strand,6,20,20,stranded,0.0007151216268539429,9.42244504642531e-10,0.0,-10.000000140793292,-1.1439591862034475,-1.144674308772546,-8.85532583296299,-8.05102856092624,-9.999285019166438,-9.09106621805796,-8.85532583296299,-8.05102856092624,-8.85532583296299,-8.05102856092624,-9.999285019166438,-9.09106621805796,-8.85532583296299,-8.05102856092624
L2_headline,fuel_dump_strand,7,20,20,stranded,0.005228015594184399,5.210618159168234e-09,0.0,-10.000000007861189,-0.731241234057479,-0.7364692548622815,-9.263530758209527,-8.421686914373511,-9.994771992267005,-9.086499461044204,-9.263530758209527,-8.421686914373511,-9.263530758209527,-8.421686914373511,-9.994771992267005,-9.086499461044204,-9.263530758209527,-8.421686914373511
L2_headline,fuel_dump_strand,8,20,20,stranded,-0.0013730023056268692,3.1331280347934864e-09,0.0,-10.000000244063578,-0.4151051100914108,-0.4137321046526559,-9.586268136277795,-8.715698681447046,-10.001373246369205,-9.093094091501557,-9.586268136277795,-8.715698681447046,-9.586268136277795,-8.715698681447046,-10.001373246369205,-9.093094091501557,-9.586268136277795,-8.715698681447046
L2_headline,fuel_dump_strand,9,20,20,stranded,0.005903439596295357,8.209989355023595e-10,0.0,-9.999999689976146,-0.67513244144099,-0.6810358818582843,-9.318963808938861,-8.4725455652109,-9.994096250379851,-9.086346451744477,-9.318963808938861,-8.4725455652109,-9.318963808938861,-8.4725455652109,-9.994096250379851,-9.086346451744477,-9.318963808938861,-8.4725455652109
L2_headline,fuel_dump_strand,10,20,20,stranded,0.01414284271595534,1.5848151679875855e-09,0.0,-9.999999758725261,-0.9686562986422529,-0.9827991397733931,-9.017200617367052,-8.197218661851656,-9.985856916009306,-9.077878601083619,-9.017200617367052,-8.197218661851656,-9.017200617367052,-8.197218661851656,-9.985856916009306,-9.077878601083619,-9.017200617367052,-8.197218661851656
L2_headline,fuel_dump_strand,11,20,20,stranded,-0.037667885422706604,2.432342793845521e-08,0.0,-9.999999753555931,-0.7837941566321024,-0.7461262468859678,-9.253873482346535,-8.414541263357863,-10.037667638978638,-9.12713262865174,-9.253873482346535,-8.414541263357863,-9.253873482346535,-8.414541263357863,-10.037667638978638,-9.12713262865174,-9.253873482346535,-8.414541263357863
L2_headline,oneburn10_warp60,0,51,3000,safety_cap,0.09773728004074655,1.1843181990656149e-09,0.0,-10.0,-0.8892075692673345,-0.9869448481237628,-9.902262719959253,-7.681007030904697,-9.902262719959253,-7.681007030904697,-9.013055150691919,-6.988925613903446,0.09773728004074655,0.10211853978172364,0.09773728004074655,0.10211853978172364,0.986944849308081,0.7941999567829743
L2_headline,oneburn10_warp60,1,51,3000,safety_cap,-0.12690745596773922,2.1989225829077697e-08,0.0,-10.0,-0.4620368823789216,-0.3351294484004082,-10.12690745596774,-7.980545875742982,-10.12690745596774,-7.980545875742982,-9.664870573588818,-7.620936768358621,-0.12690745596773922,-0.1974203050565622,-0.12690745596773922,-0.1974203050565622,0.3351294264111824,0.16218880232779967
L2_headline,oneburn10_warp60,2,51,3000,safety_cap,-0.13165749941254035,4.449133839123931e-09,0.0,-10.0,-0.5711413094162708,-0.43948381445286433,-10.13165749941254,-7.933192556937673,-10.13165749941254,-7.933192556937673,-9.56051618999627,-7.488666103958362,-0.13165749941254035,-0.1500669862512532,-0.13165749941254035,-0.1500669862512532,0.4394838100037305,0.294459466728057
L2_headline,oneburn10_warp60,3,51,3000,safety_cap,0.2724396660923958,1.3085169392468288e-08,0.0,-10.0,-0.4599838608684609,-0.7324235138756873,-9.727560333907604,-7.563208950037608,-9.727560333907604,-7.563208950037608,-9.267576473039144,-7.20519773507477,0.2724396660923958,0.21991662064881165,0.2724396660923958,0.21991662064881165,0.7324235269608567,0.5779278356116498
L2_headline,oneburn10_warp60,4,51,3000,safety_cap,-0.08905427902936935,5.405199066110811e-09,0.0,-10.0,-0.6894984751416414,-0.600444190707073,-10.08905427902937,-7.86845227122591,-10.08905427902937,-7.86845227122591,-9.399555803887727,-7.331806949943489,-0.08905427902936935,-0.08532670053948958,-0.08905427902936935,-0.08532670053948958,0.6004441961122721,0.4513186207429308
L2_headline,oneburn10_warp60,5,51,3000,safety_cap,0.08738414756953716,5.843202033339878e-09,0.0,-10.0,-0.4581932437698225,-0.5455773854961576,-9.912615852430463,-7.75630932593062,-9.912615852430463,-7.75630932593062,-9.454422608660641,-7.399691770740555,0.08738414756953716,0.02681624475579992,0.08738414756953716,0.02681624475579992,0.5455773913393597,0.38343379994586607
L2_headline,oneburn10_warp60,6,51,3000,safety_cap,0.3606243673712015,3.1692846125253027e-09,0.0,-10.0,-0.7840499382320598,-1.144674308772546,-9.639375632628798,-7.426029017307859,-9.639375632628798,-7.426029017307859,-8.855325694396738,-6.815793105012953,0.3606243673712015,0.35709655337856144,0.3606243673712015,0.35709655337856144,1.1446743056032613,0.9673324656734668
L2_headline,oneburn10_warp60,7,51,3000,safety_cap,-0.048874774016439915,3.4898302025965222e-09,0.0,-10.0,-0.7853440323685517,-0.7364692548622815,-10.04887477401644,-7.888300078990471,-10.04887477401644,-7.888300078990471,-9.263530741647887,-7.277056956979105,-0.048874774016439915,-0.10517450830405137,-0.048874774016439915,-0.10517450830405137,0.7364692583521117,0.5060686137073144
L2_headline,oneburn10_warp60,8,51,3000,safety_cap,-0.07453589723445475,9.306522052998645e-09,0.0,-10.0,-0.4882680111936327,-0.4137321046526559,-10.074535897234455,-7.8739018839284185,-10.074535897234455,-7.8739018839284185,-9.586267886040822,-7.493876759601482,-0.07453589723445475,-0.09077631324199875,-0.07453589723445475,-0.09077631324199875,0.41373211395917797,0.28924881108493783
L2_headline,oneburn10_warp60,9,51,3000,safety_cap,0.11004157550632954,4.986563273412514e-09,0.0,-10.0,-0.5709943113385181,-0.6810358818582843,-9.88995842449367,-7.70568528698998,-9.88995842449367,-7.70568528698998,-9.318964113155152,-7.261273244460449,0.11004157550632954,0.07744028369643992,0.11004157550632954,0.07744028369643992,0.6810358868448476,0.5218523262259702
L2_headline,oneburn10_warp60,10,51,3000,safety_cap,0.5385781130753458,4.5362855694008886e-09,0.0,-10.0,-0.44422102216176174,-0.9827991397733931,-9.461421886924654,-7.290430284717299,-9.461421886924654,-7.290430284717299,-9.017200864762893,-6.944687485054933,0.5385781130753458,0.49269528596912054,0.5385781130753458,0.49269528596912054,0.9827991352371075,0.8384380856314873
L2_headline,oneburn10_warp60,11,51,3000,safety_cap,0.33663287141826004,2.832347900660892e-08,0.0,-10.0,-0.4094934037911868,-0.7461262468859678,-9.66336712858174,-7.535503647261683,-9.66336712858174,-7.535503647261683,-9.253873724790553,-7.216789789054222,0.33663287141826004,0.24762192342473746,0.33663287141826004,0.24762192342473746,0.7461262752094469,0.566335781632198
L2_headline,expert,0,1389,3000,safety_cap,0.7441042413847754,3.29959837230831e-09,0.0,-10.0,-0.24284061003858587,-0.9869448481237628,-9.255895758615225,0.41779395596730284,-9.255895758615225,0.41779395596730284,-9.013055148576639,0.41802503332361246,0.7441042413847754,0.427309553719792,0.7441042413847754,0.427309553719792,0.9869448514233612,0.42754063107610163
L2_headline,expert,1,1490,3000,safety_cap,-0.6854628491200856,5.059280328012505e-09,0.0,-10.0,-1.0205922924612134,-0.3351294484004082,-10.685462849120086,-0.21630362945864462,-10.685462849120086,-0.21630362945864462,-9.664870556658872,-0.21571827421304682,-0.6854628491200856,-0.21056818299366906,-0.6854628491200856,-0.21056818299366906,0.3351294433411278,-0.20998282774807125
L2_headline,expert,2,1382,3000,safety_cap,0.2513613822043226,8.910352455870907e-09,0.0,-10.0,-0.1881224411588942,-0.43948381445286433,-9.748638617795677,0.22175872971947908,-9.748638617795677,0.22175872971947908,-9.560516176636783,0.22194413201866342,0.2513613822043226,0.23161413548830753,0.2513613822043226,0.23161413548830753,0.4394838233632168,0.23179953778749188
L2_headline,expert,3,1406,3000,safety_cap,0.5361383535710047,1.3554924849223937e-08,0.0,-10.0,-0.19628517385960742,-0.7324235138756873,-9.463861646428995,-0.021699394088173125,-9.463861646428995,-0.021699394088173125,-9.267576472569388,-0.021527873623442384,0.5361383535710047,-0.012961063965826544,0.5361383535710047,-0.012961063965826544,0.7324235274306121,-0.012789543501095799
L2_headline,expert,4,1227,3000,safety_cap,0.26188598713133615,1.3884796590257764e-08,0.0,-10.0,-0.33855818969094026,-0.600444190707073,-9.738114012868664,0.19998238313122754,-9.738114012868664,0.19998238313122754,-9.399555823177723,0.20070803834179868,0.26188598713133615,0.22141607555596476,0.26188598713133615,0.22141607555596476,0.6004441768222764,0.2221417307665359
L2_headline,expert,5,1270,3000,safety_cap,-0.3055633852468418,2.731381631981833e-08,0.0,-10.0,-0.8511407434291831,-0.5455773854961576,-10.305563385246842,-0.13672291259728933,-10.305563385246842,-0.13672291259728933,-9.454422641817658,-0.1352523251767859,-0.3055633852468418,-0.1194450718658195,-0.3055633852468418,-0.1194450718658195,0.5455773581823413,-0.11797448444531608
L2_headline,expert,6,1465,3000,safety_cap,0.657310355764821,4.10659306560035e-09,0.0,-10.0,-0.487363957114318,-1.144674308772546,-9.342689644235179,0.30391666251673366,-9.342689644235179,0.30391666251673366,-8.85532568712086,0.3042335051540829,0.657310355764821,0.3104178128936565,0.657310355764821,0.3104178128936565,1.144674312879139,0.3107346555310057
L2_headline,expert,7,1456,3000,safety_cap,-0.028028971562889637,7.938139034990854e-09,0.0,-10.0,-0.7644982184870321,-0.7364692548622815,-10.02802897156289,0.09060092726934477,-10.02802897156289,0.09060092726934477,-9.263530753075857,0.09112087413285316,-0.028028971562889637,0.09740207933137827,-0.028028971562889637,0.09740207933137827,0.7364692469241425,0.09792202619488667
L2_headline,expert,8,1394,3000,safety_cap,-0.3898509390055551,2.4838419654393817e-09,0.0,-10.0,-0.8035830411743691,-0.4137321046526559,-10.389850939005555,0.014814424938382652,-10.389850939005555,0.014814424938382652,-9.586267897831187,0.015560156014875088,-0.3898509390055551,0.024094499781707027,-0.3898509390055551,0.024094499781707027,0.41373210216881395,0.024840230858199464
L2_headline,expert,9,1417,3000,safety_cap,-0.10479651983041549,1.6494696719604462e-09,0.0,-10.0,-0.7858324000392302,-0.6810358818582843,-10.104796519830415,0.008392183519061926,-10.104796519830415,0.008392183519061926,-9.318964119791186,0.0090420322375627,-0.10479651983041549,0.016661742250266377,-0.10479651983041549,0.016661742250266377,0.6810358802088147,0.017311590968767155
L2_headline,expert,10,1299,3000,safety_cap,0.5712727518593965,4.379362428252875e-09,0.0,-10.0,-0.41152638353463417,-0.9827991397733931,-9.428727248140603,0.4042312441117802,-9.428727248140603,0.4042312441117802,-9.01720086460597,0.40484607615226204,0.5712727518593965,0.4191715265597968,0.5712727518593965,0.4191715265597968,0.9827991353940306,0.41978635860027863
L2_headline,expert,11,1303,3000,safety_cap,0.12254344071334344,4.717494395123367e-09,0.0,-10.0,-0.6235828108901188,-0.7461262468859678,-9.877456559286657,0.09009876504974104,-9.877456559286657,0.09009876504974104,-9.253873748396538,0.09101192165784182,0.12254344071334344,0.10474247543036094,0.12254344071334344,0.10474247543036094,0.7461262516034622,0.10565563203846172
